person_id,project_id_number
1026816,179713667
1026816,179732088
1026816,179772770
1253202,271565
1253202,5194992
1253202,5421760
1253202,5428552
1253202,39235742
1253202,208680723
1253202,282098922
1031862,271451
1031862,5359288
1162162,5256216
216566259,218078529
1769989,5380339
1769989,261092378
1737316,5223636
1737316,5340864
1737316,16851335
1737316,24389404
1737316,101803756
1737316,252194983
245662716,245652604
162628599,36004355
1530025,5449455
76041686,204041027
106413923,204041977
106413923,227930647
106413923,227935578
1789935,5400032
62195446,96195643
1706842,5315202
174223433,174202361
1425150,5300378
1425150,5347988
1425150,5451027
1425150,250579273
1425150,270133832
1425150,320825892
1425150,397804710
226510788,329606761
1347234,272651
1347234,273377
1347234,5238184
1347234,65778709
50991483,80463530
286882121,387007305
228230776,246011620
1661344,5400229
1661344,5432677
1661344,5432681
1661344,5432705
1661344,5471121
1661344,14147800
1661344,74728841
1661344,128716209
1661344,193575394
1661344,251250668
1661344,270665320
13532709,267359362
1351659,5163254
1351659,190576466
235072266,316252063
1102556,5344595
60966164,5347966
60966164,60966032
60966164,112168817
60966164,163658437
60966164,172133814
60966164,227673688
60966164,241216797
60966164,241239807
60966164,268982667
60966164,280520698
60966164,289418115
60966164,318431048
251402909,164922108
1450976,5362526
1450976,5445744
258963,273253
1100395,5106164
242695459,258576000
190549318,290546143
1659125,77575351
111493043,111493049
1129408,271095
1129408,968539
1129408,5316532
1129408,5355206
1129408,5360359
1129408,5360604
1129408,5378625
1129408,5382834
1129408,5384663
1129408,5417718
1129408,5433457
1129408,5442004
1129408,5467835
1129408,14883842
1129408,32971095
1129408,39052203
1129408,63669783
1129408,141293350
1129408,214454338
1129408,235153551
1129408,237843485
1033031,449590
1033031,5358831
1033031,5359280
1033031,24184143
1033031,194407705
1033031,274219368
225877943,398053965
1667136,5216036
1793333,5417135
279618647,226912369
279618647,281244181
37802337,37802341
34509502,374794
34509502,24389404
34509502,34509618
34509502,114810747
34509502,163334048
34509502,214322755
34509502,238957334
34509502,255608941
34509502,286560312
34509502,386776407
34509502,396538175
181452699,240964246
181452699,265747193
181452699,312959688
181452699,341284222
274497421,275243372
317855585,384909139
150590774,150591430
189646772,207342776
1771934,394685241
1426970,5252828
1426970,5435992
1426970,18856973
1830746,5429008
1830746,173790298
1090156,5367044
136828297,136828300
1575082,5444670
1575082,5444676
1575082,5447419
1575082,12857089
1575082,160104861
1537944,263099052
1537944,289107106
251130310,251130357
260108507,260326226
214421581,239773586
214421581,252196740
214421581,279230892
202504072,54659042
202504072,54802370
1719491,5347739
1791442,137010221
1791442,388485989
1743270,5348694
1743270,52978481
1743270,175306250
1609246,5193934
1609246,5446132
1609246,5456304
1609246,16072325
1609246,28855144
1609246,185189391
1861406,5445613
1436533,5297312
1436533,5415803
1436533,20335352
1436533,20375158
1436533,63550512
1436533,84436979
1436533,84437360
1436533,246264642
1436533,247464593
1436533,332724194
1368416,5134138
1368416,5161110
1368416,5213838
1368416,5327528
1368416,5424825
1368416,20373740
1368416,125603308
1368416,159643314
1368416,171552326
1368416,203756139
1368416,255348432
1092217,5394521
1092217,20169362
211108597,207700493
45748632,213803887
260113486,319884768
1724865,5452795
1724865,16605686
1724865,125193278
1724865,157294950
1724865,224865059
1724865,242185529
99243365,100021859
273666308,326938900
1333405,5093466
1333405,5358043
1333405,5358059
1061184,5359346
1229976,273257
1229976,5126386
1229976,5241388
1229976,5300768
1229976,5384487
1229976,5424136
1229976,5453068
1229976,43024740
1229976,65369492
1229976,246783374
1229976,254463561
15621135,390568112
22136291,5401424
22136291,53182490
22136291,233443631
22136291,233444104
1297433,317529425
1880275,5162000
28935662,146269420
17812988,17812991
1793564,5166250
1793564,5438688
1313227,5148752
104509437,249161259
1737920,5341866
1362998,39071778
1367443,105902039
1631189,5154504
1631189,5401025
1757791,5206209
1757791,111144555
1757791,251133687
1168086,5149794
1168086,30593839
1168086,172270662
1782770,5359316
1782770,45277249
1782770,163372724
1782770,258522519
1782770,277140225
1782770,277140543
254075,272293
260374869,260371466
1154045,5233072
1154045,5354516
1154045,5356932
260482098,260481135
1078499,5236676
324882533,324882291
184488817,184488832
2009267,5414977
1924000,5283573
62727332,5425812
62727332,5425851
62727332,62727289
62727332,190214496
62727332,250144678
1357002,5253086
1357002,5292234
71350153,184296258
1007791,273275
1007791,5288964
22749997,144078328
271926982,273374642
1748298,5354071
1748298,19083302
1103504,5246868
1566858,264883531
1585757,5429951
1303871,5183780
1303871,5198376
1303871,5326180
1303871,5450872
1303871,82941075
1303871,221326082
1184253,5413946
1184253,24142714
1184253,32173000
1184253,39912149
1184253,39932880
1184253,100021859
1419607,5262368
1419607,5282974
1419607,5282978
1419607,5450796
1419607,201172986
135228472,135192123
135228472,135269454
1605342,271503
1605342,5117556
1605342,5450907
1605342,58836816
1605342,62379524
6076,5272502
79337419,79623932
1622452,5414911
1349059,5216024
1349059,5216444
1349059,5216580
1349059,5437421
1349059,56501248
32746904,136826106
32746904,284233387
1671364,275165774
195992359,195992571
195992359,285494940
1669687,374934
1669687,5220642
1669687,29549137
1669687,52528120
113099558,164446449
113099558,252558480
1663997,5210708
381814628,387081450
1629498,5251346
1629498,82142759
1461421,5423505
1461421,51442683
286022539,288540761
1564933,5179930
1564933,5385199
1142921,5243400
1142921,5263686
1142921,14168670
1142921,33115618
1142921,50376712
243186959,251818836
232449183,69055993
326568406,396710528
1759240,5403143
1759240,23241887
1451301,5371804
18961163,163028729
1805981,5411757
1805981,172064034
155506751,155506759
1321796,85275921
1720039,5308924
1720039,5395056
1720039,5485550
1720039,16359709
1720039,28852262
1720039,30799144
1720039,36719291
1720039,153111898
1720039,168842865
1720039,180022430
1720039,191763645
1720039,224504410
1720039,226715796
1720039,247069226
1720039,258032533
1720039,281817830
1720039,317610723
1418196,5102338
1418196,5231986
1418196,5451966
262396609,272052902
398501685,398500402
1030183,5118802
1030183,5422261
128047545,128047551
221740371,221740407
221740371,310953160
1186850,5213786
173875894,173875897
173875894,282947395
1719626,5429295
1300785,5085902
1300785,5132026
1300785,5390188
1300785,5433541
1300785,75998638
1300785,156019105
1300785,202762893
1732369,5333580
1471131,25616723
1471131,321821685
248873690,288342734
1835348,5432433
213415596,255042459
1725016,5319550
1725016,5434409
262965633,262959891
1477469,5379533
1665472,5213064
1665472,5346603
1665472,5364118
1665472,57668995
1665472,77105014
1665472,195598393
1665472,196959415
1665472,318227743
1665472,389894976
1730724,216373616
244860157,244857959
322457595,324100988
183484428,194490384
183484428,243023356
1808223,5444613
1731548,133181405
1731548,230977559
248855773,256803511
248855773,281509436
1102088,5387496
1102088,31005430
1928595,5373870
1179120,5209274
1750051,5355996
1172011,273349
185345387,345584830
1613889,5198352
1613889,74155713
1613889,236271609
1613889,250534512
1613889,290185543
1576944,5393972
1270811,5302950
240803471,266247023
218346362,218345665
53858652,53858662
53858652,167038084
53858652,276859231
1314991,5122922
1314991,5193096
1314991,5224898
1314991,5270734
1314991,5324118
1314991,5324124
1314991,5338748
1314991,5430518
1314991,5433529
1314991,5437968
1314991,5440147
1314991,5453336
1314991,5472147
1314991,14638429
1314991,32910793
1314991,34220593
1314991,34878157
1314991,168765262
1314991,188358653
1314991,252088711
1467778,22668520
1108546,5148938
1108546,5357279
1108546,5357283
1108546,5357307
1108546,25251310
1108546,194827219
2009820,202276660
398279478,398278766
1665816,5213682
1665816,62133475
1426821,5452408
204345319,204391879
210255420,220290101
210255420,328426613
1122826,5234600
1122826,5371768
1122826,5387103
1122826,5387135
1122826,5387147
1122826,5388416
1122826,5430336
1122826,5481932
1122826,14412944
1122826,35982257
1122826,50008569
1122826,200447531
1122826,216673712
1122826,243730517
1122826,248091310
1122826,289533368
345912569,317308297
1128452,5291274
1128452,5291406
1730467,5113950
1730467,183049896
1730467,191605851
242847669,266731560
242847669,282140603
242847669,352692197
180863246,180863322
180863246,319841145
180863246,319841843
269956854,316688479
189920271,189920290
54986145,24101130
54986145,269963903
1280908,5284154
1280908,5417780
1280908,5435070
1280908,120673091
1280908,198638679
1280908,212189329
1565911,5320832
1565911,5323430
1565911,5384539
1565911,43639694
1565911,188327314
1565911,316211382
5864,5384836
5864,5409106
1267367,5396653
388534297,391039554
1611418,5378547
166565621,314018954
24429268,24429214
24429268,73909404
321535775,327097878
29918345,29918329
29918345,63034975
12694098,12754829
12694098,208413883
12694098,289346720
12694098,324663575
12694098,357895757
36391382,273711585
36391382,316100031
1530701,5398351
1403463,5117488
9607841,210983764
9607841,231123237
9607841,250293822
1373370,5273854
1373370,5359767
1373370,67888358
1828236,5426665
1828236,39071934
1828236,258801977
1488004,273595
1488004,273611
1488004,82204417
37334063,5403648
37334063,166047863
37334063,200547179
37334063,200548876
37334063,268420723
210558795,210557435
1345237,5369849
1345237,316920908
164622576,164622678
1427346,5098608
1427346,5273044
1427346,5342016
1427346,5357816
1427346,27463025
1427346,50028911
1427346,240962961
1427346,248042708
1656292,5197872
1178588,173047245
1178588,234693396
1428740,5249235
1428740,5275384
1428740,5375278
1768277,5378853
1768277,171594827
1768277,325425122
1773290,34302327
1773290,152597624
1773290,241966288
1773290,395839935
1459725,5372583
88656780,48083393
74074612,24101972
74074612,74994887
214958033,258963846
1999268,5400537
1999268,5402687
47469011,88470721
47469011,222346160
47469011,310496337
259007,273289
1784173,5412289
250084562,250084214
183548446,183548294
1565126,5436832
989297,5265094
1440196,5354510
1440196,5354526
1652962,5221792
1652962,5287912
1652962,5362049
1652962,91789819
1652962,163207368
1652962,170378827
1652962,260518511
1428268,5359009
322862881,323850801
1821458,220269302
1821458,240427280
210718615,210713946
167773983,167773989
167773983,247141991
167773983,317898788
1287314,5369566
1818318,5419214
1243162,5107960
1243162,5269922
1243162,5365219
1243162,5371792
1243162,5397846
1243162,13001660
1243162,25023014
1243162,75282105
1243162,82900181
1243162,148932336
1243162,233024487
1243162,233027388
1243162,233029109
1243162,238027571
1243162,254846193
1243162,290023083
43044917,214362475
43044917,226076323
43044917,313904155
43044917,380524518
1385812,5247738
79848881,244988212
313707897,313913559
1191258,5126288
1191258,5386622
1191258,5386638
1191258,5386658
1191258,259199719
1191258,317471088
1400459,165628353
1400459,165630577
1764273,5374192
1764273,107422544
1764273,221603713
1764273,246592788
1764273,315695308
237425287,237425291
237425287,277737718
40526062,273567
40526062,87529176
40526062,198125269
40526062,228015643
1301441,5228635
1301441,5267754
1765910,5376333
232483370,54760699
1368100,5273876
33546137,33854084
1295839,5204130
1891659,5372567
449839,214012032
1414764,5356014
1337182,5305094
1337182,82921420
1337182,166177096
1337182,166261972
1337182,167532398
1337182,194654001
1337182,195215523
1337182,195216193
1337182,244637284
201171748,201750558
182105944,182105952
1715387,138444399
1715387,258125302
192445864,192445459
323294271,324396369
255451487,261020751
255451487,319504659
35182826,35182887
248104902,171434580
1731067,5330860
1638063,5166388
1638063,22237314
265970047,389654580
247825498,190376163
270753817,40976635
1675719,5269120
1675719,5469844
1675719,271720050
1769909,5453240
1769909,91656715
1769909,252183801
828876,820988
1413984,5236626
1413984,5249428
1413984,5285228
1413984,5285234
1111379,273263
1111379,5179806
1111379,5242377
1111379,5406791
1111379,85583544
1111379,123965142
1368282,5359049
1270866,5322336
1270866,5436196
1270866,5445289
1270866,80749790
1270866,246020709
1270866,269284301
1270866,274086106
1270866,313770698
1325437,5178688
1325437,5185237
1325437,5217048
1046903,5131254
1046903,5182956
1046903,5276018
1046903,5280290
1046903,5358590
1046903,5358602
1046903,5403286
1046903,5406964
1046903,5453744
1046903,5467511
1046903,27645271
1046903,107191590
1046903,147600979
1046903,181374413
1046903,206480214
1046903,230781335
1046903,230784276
1046903,236373126
1046903,270604602
1046903,391520166
1353073,5117536
1353073,5240578
1353073,5429777
1353073,263582437
1195805,5402744
102807025,102806813
1483678,211504218
173433596,173433674
173433596,276655287
173433596,317023001
129146131,205984415
129146131,237721559
129146131,276814372
129146131,276822552
129146131,276878081
30061372,58795336
30061372,112680523
30061372,164317292
30061372,241397925
1158492,5238424
157548285,157548294
333974085,289991887
333974085,347126684
178400372,12441627
178400372,183345248
178400372,282652900
1416857,88819559
1416857,88840135
1416857,230949561
1416857,260091861
1416857,318688022
220118576,220117831
258741042,325716493
1426962,5389755
1426962,96888808
1426962,268258952
1482365,201423868
1482365,290762516
76551730,150038630
100493385,968940
1866409,13062145
1866409,13062364
1866409,29118858
1866409,227470325
1866409,310521225
71431268,71431247
71431268,85214496
71431268,87713725
71431268,88368170
1460292,5239162
1460292,5333060
1460292,168860058
1460292,225304795
1460292,233945410
1460292,233945450
1460292,259959694
180818487,180835329
180818487,253833216
175377112,175378525
175377112,254114301
175377112,400329440
1809680,823996
1809680,29180562
1569083,13430062
1569083,85378555
1569083,270468554
43701031,43701036
58058440,194657927
58058440,240955427
320822220,321044634
225953950,272552499
225953950,320392473
225953950,347375319
238925906,263712789
1364848,5401770
259935,271277
237762023,276068330
237762023,312959688
1817075,5418600
1020773,5353409
1020773,5359627
1020773,20599677
186824917,221507969
1063930,24102914
1063930,47264386
1396768,5379489
1396768,5379493
1396768,33628142
1396768,85931720
1396768,156864440
1701721,5282620
74216742,74216752
1585797,5385443
212245702,212141666
233325521,267200506
77719669,200051998
1075964,271141
1075964,5345217
193251848,235690896
1865364,117370968
188543204,322359157
188543204,392934702
1119812,227075039
1119812,242138915
1368075,5099004
1648658,273515
1648658,5185884
1648658,5353638
204228585,204228752
204228585,254179842
29571024,194678306
29571024,328195521
212376242,216610733
12405859,110836945
12405859,207150969
12405859,207152424
12405859,207153188
12405859,274877981
215839832,194523353
215839832,317336461
215839832,391968121
1862789,5446610
1496115,5150802
1496115,14720293
1749836,5355627
1749836,14865624
1749836,39052203
1749836,39932880
1186421,5148938
1186421,5352220
1186421,5352250
1186421,5357291
1186421,5357299
1186421,5357307
1186421,5479744
1186421,18734473
1186421,25251631
1186421,194654001
216564778,163849297
216564778,258609571
1728377,5129024
277016873,277016456
1280932,5257848
1280932,5279906
1280932,5307380
1280932,5405152
1280932,5411495
1280932,25925447
1280932,66782249
1077505,5159754
2014355,33669283
280773043,341572583
1756319,5363961
1756319,5405927
1641994,5094064
1641994,5094070
259426189,259425672
259426189,259504652
234628057,202071871
234628057,264619211
234628057,378007271
1165000,326144982
1103642,5081662
1607741,5121294
1607741,232311024
1482615,5357658
1482615,5373741
1482615,151348859
1462576,5396692
1462576,20026493
1462576,24981824
1462576,29078704
1462576,35756281
1462576,35818045
1462576,63649188
1462576,63649341
1462576,65410627
1462576,163824009
1462576,186308555
1462576,202200145
1462576,202203835
1462576,283011643
1462576,319506281
1462576,319507913
1462576,389623510
1558516,273515
1558516,5416180
1558516,5418809
1558516,5420632
1558516,5456396
1558516,24982992
1558516,36004495
1558516,68830363
1558516,249374721
1558516,270466437
1558516,328798306
1558516,392246821
1558516,399606374
202785950,202787036
202785950,240595245
1850125,34937169
1850125,162696335
118148126,118128451
234619198,252615961
1433594,5107936
1433594,5131896
1433594,5282980
1433594,5385635
1433594,5421009
1433594,5437818
1467615,5149378
1467615,5432810
1467615,5439710
1467615,5443151
1467615,5443161
1467615,5449526
1467615,24838972
1467615,28504180
1467615,28504581
1467615,42389529
1467615,106639007
1467615,125319829
1467615,179826617
1467615,182811170
1467615,195252990
1467615,225630247
1467615,241898342
1467615,256583014
1467615,256583322
1467615,346672789
23959384,137051757
24900545,93427420
1118077,5229732
1118077,5231482
1118077,5379359
325247319,329888662
1177724,5434009
1684041,5247364
1684041,167738762
203309351,203309416
203309351,269515708
203309351,284078965
219408330,234310760
1865202,5457298
1865202,200206808
1865202,218135114
1865202,234970658
1703223,5279969
270748712,270807211
1232615,273619
1232615,5219402
1232615,5283260
1232615,5374341
1232615,5395769
1232615,70366737
1232615,94779185
1232615,110284683
1232615,228537556
1780096,5411027
1780096,153560211
1222014,5117804
1222014,5131926
1222014,5319938
1222014,5452268
1222014,24286296
1222014,80770790
1222014,170294664
1222014,198776343
1222014,208504338
1222014,209112340
1222014,221296566
1222014,252797862
1222014,314953646
1647879,5184592
1647879,18448685
1647879,138846404
1647879,252374830
1647879,280063511
191228365,209410416
191228365,219293315
191228365,221620745
191228365,265592081
191228365,285170854
191228365,381158774
1573982,5444849
1573982,5445049
1573982,350257805
1716918,5303640
53100663,53101161
389019155,392481159
1640507,5156043
158907117,158906652
227406424,254850309
207335139,270489781
1323199,5180460
1323199,21748554
1323199,38928778
1323199,63793101
1323199,199440898
1323199,239408513
1323199,320073282
1768293,5407144
1768293,21767926
1768293,50008835
1768293,174897839
1614704,5353718
1614704,5444779
1614704,21582656
1584988,5290262
1584988,5402930
1584988,34201330
1584988,53470023
1711190,5293454
365678517,397233023
236880240,236880244
1293117,5210374
1293117,5361945
991279,5229616
991279,5231181
991279,5283288
991279,5404381
1460018,272963
1460018,5084308
1460018,5095200
1460018,5234189
1460018,5372912
1460018,5374142
1460018,13000816
1460018,181195399
1460018,181205866
1460018,284369022
286312844,392884996
286312844,394075698
1568148,5235014
1568148,5235088
1568148,5281208
1568148,5281548
1568148,5440905
1568148,28156447
1568148,164460937
1568148,201518422
1568148,268249246
1073586,5363272
1073586,5385820
1073586,5429176
1073586,5430099
1073586,58160252
1073586,63280869
1073586,275794373
239822055,171126520
1463285,5403161
1463285,49619654
1499711,222356640
1368365,5346693
1368365,5361225
399893284,400666679
250844559,250842093
278247756,285752104
1691961,5263062
1691961,5419333
1691961,151187804
1691961,196990384
1691961,215772331
1691961,244760921
1263931,5279372
1639538,5169384
1033456,5281628
1215860,38787541
1215860,164232461
1215860,290210027
1392718,5218106
1392718,5353718
1392718,5444779
1392718,21582656
1278227,5293632
1278227,5360930
1278227,5403459
1278227,5403485
1362839,5251712
1362839,5357955
1362839,5403054
1172582,30882802
115117226,201167725
1427992,5213248
1567937,5416894
1567937,5429856
1567937,5439789
1567937,51790789
1567937,178959028
1567937,184075001
1567937,257408406
1567937,298726046
1235074,5169562
1235074,5172738
1235074,5177688
1235074,5243566
1235074,5266444
1235074,5401533
1235074,224226278
327084071,327470002
1116174,5294517
1116174,5450488
1116174,289386657
1429177,5266736
1429177,5361870
1429177,5443372
1429177,12406603
1429177,33749433
1429177,244802537
1839397,27603878
1357072,5233478
187640678,187640750
187640678,255277698
187640678,275567531
1784958,5446184
1455609,5311448
1455609,5407240
1455609,5453983
1455609,26026900
1455609,36801185
2038421,5446118
1218611,5218022
1218611,5358259
1218611,5443445
1218611,25473206
234383950,234384019
234383950,258786575
16113987,187067546
1392559,5341694
233965243,233965452
233965243,405027271
1699226,5144612
1699226,5299842
1652041,203825301
20230632,20230636
1924854,5285740
1227613,5179266
1227613,5250438
1227613,5270914
1227613,5409019
1227613,5417986
1227613,5450826
1227613,13451572
1227613,28955402
1562599,5318768
1346672,5166490
1346672,5265738
1346672,5305210
1346672,5332122
1346672,5406199
1346672,5450818
1346672,19759340
1346672,22240137
1346672,23633570
1346672,30062545
1346672,85624399
1346672,164949678
1346672,194654001
1346672,199763459
1346672,227406411
1346672,235297247
1346672,249500173
1346672,334546496
1346672,334894279
1346672,396576920
1142170,5407123
1142170,21766689
1142170,65615842
1142170,263898634
1598458,5251352
1598458,5378651
1353905,5089480
1353905,5234082
1353905,5255020
1353905,5297288
1353905,5407156
1353905,148337915
1107113,5302144
1449577,5362061
1449577,5401975
392215478,393111414
169415541,220117831
1500857,5141826
1500857,5294156
1500857,5465454
1500857,200413074
1500857,376448768
1500857,376449940
1748334,5354135
1748334,5443260
1748334,17649467
1748334,59922156
1748334,74175920
1748334,211528914
1748334,218328275
1748334,245509096
1748334,275406003
1748334,275431830
174684333,38928778
174684333,174684593
174684333,180420535
174684333,239408513
174684333,239946398
174684333,258183570
174684333,268735758
174684333,288718244
174684333,288718508
174684333,320057035
46076261,192387431
25104825,53059826
261036308,269865459
1424922,273285
1424922,5121802
1424922,5196294
1424922,5269056
1424922,5416303
1424922,82245493
1424922,165523369
1424922,247616012
1424922,394697534
1575369,39072414
1575369,59225482
1575369,68216305
1575369,211182169
1575369,271442065
1575369,312952445
1575369,313423586
1575369,313434079
1575369,351158847
127016719,28606920
127016719,127016664
127016719,170958650
127016719,170959416
127016719,195601181
1851650,5440945
1851650,213783996
30388706,30388368
1576609,5386351
1576609,80668436
1576609,228481009
1576609,371185523
1619146,5136632
204380114,79541554
204380114,245744480
992121,5214176
992121,5396492
992121,5420308
992121,43352597
992121,175289077
992121,224545540
992121,262428688
274147049,274219368
319240081,319436625
319240081,385358159
1830556,5333060
1007447,31086943
239029053,262271563
1872667,195176819
239894842,239681660
1507884,24203623
1825375,336368661
1362080,175437803
1362080,400443783
200983164,204189738
836868,15273863
836868,33054582
836868,56173801
836868,176888457
836868,176888816
836868,290315036
836868,317672849
183849477,222150428
183849477,287223832
1274381,5093318
1274381,5372149
1274381,313658831
1777921,5388878
1777921,328195135
13205450,13205455
144958511,144939494
1454867,5196708
1454867,5196720
1454867,5223674
1454867,5223680
1454867,5239824
1404472,5242430
1404472,5457231
244750268,244750349
18386589,18386593
249023147,249021683
274172563,274695381
206114334,277333310
1356079,5405626
170469038,170469057
251182709,271140818
233234204,363199820
1440719,5367521
1440719,22566158
1440719,55232290
1440719,178787150
1440719,203080133
1440719,252590704
1440719,261782260
1440719,262428176
1440719,321319519
1771046,5381443
1036357,5198046
1036357,43925899
1036357,128695304
1036357,285995341
1036357,316802130
12754481,5380842
12754481,165544423
319274409,320387705
1783524,5212680
1783524,70121006
1104460,242612476
246349750,246216578
1564633,441943
1564633,5134944
1564633,5264190
1564633,5425812
1564633,5425844
1564633,190214496
1359040,5203572
1801058,5408696
1801058,47899395
1801058,130260990
162623361,25065172
1072869,5173733
1072869,5409858
1072869,134286787
1072869,175451621
1072869,190555519
93078644,93078650
275174814,394597191
319100839,355558575
290978357,325743178
1438574,251727389
1177229,5092582
1715871,5432331
20291716,34385294
20291716,226091469
20291716,398995238
1402025,219859199
1714143,5298414
1714143,194168313
235215074,174302666
1007131,5244956
1007131,5405751
1652590,5209788
1652590,5352188
1652590,5394974
1652590,5416223
1652590,17506497
1652590,24102914
1652590,82510924
1652590,84948123
1652590,171943101
1652590,207786640
1652590,253342581
1652590,264816801
1750399,5356343
1750399,5447636
1750399,46383290
1750399,48329094
1750399,68319199
1750399,211908646
1750399,218723433
1750399,230010556
1750399,237383525
1750399,252441188
1750399,391217598
256757,5282501
256757,5327492
256757,5406350
256757,79050340
23609350,41386237
158275043,208209010
172244503,172244510
172244503,273371358
1811515,5455571
316052708,387259123
316052708,388932620
1744618,5350191
210424063,268668078
1559895,5376968
1559895,14392469
1559895,251767846
170399474,157865367
237382099,237379463
1230242,5209332
1230242,5209440
1230242,5209452
1230242,5219136
1230242,20129284
1230242,20129449
1230242,49250494
1230242,186909155
1230242,398474127
323646150,386374799
1205889,5360784
1205889,5363067
1703216,5279976
248791465,248791364
6326,5222616
6326,5234052
6326,5280798
6326,5347230
264534510,279290226
1874052,5456318
163599415,46874875
163599415,230710114
1427070,5128715
1427070,5180148
1427070,5361921
1626021,29897066
1794403,5422812
1369662,5088524
1369662,5192640
226646069,226645895
256470695,258153529
1568696,5271132
1568696,5386937
225947329,323009980
1097145,273459
1097145,5230724
1097145,5309972
1097145,5443462
1097145,15703278
251193530,257109752
251193530,276711422
251193530,314165083
1665857,5265836
1665857,5306602
1665857,5397299
1665857,5419107
1665857,24102914
1665857,24390159
1665857,34282297
1665857,198400446
1665857,200713192
1665857,223965276
1665857,286251789
1665857,347326394
281932400,281869850
281932400,340014145
1210423,5263964
1210423,5264292
1210423,5357893
1845206,5438035
1845206,87304076
1845206,162962005
1741698,5347174
1741698,222346160
1741698,222346426
1741698,249605544
314752025,314752051
1418777,5085858
1418777,5260844
1418777,5433539
1418777,5447596
1418777,23138850
108815342,171596872
1011359,226464079
274439289,369999570
1938618,5193886
1938618,212142474
256902911,257256526
1747001,59000922
1046516,5371437
1046516,5387357
1046516,22505116
1046516,176970773
1651365,5190692
1616278,5133424
447649,70510183
261283411,261276772
1371212,5351116
1371212,5352377
1371212,5367042
1371212,5443599
1654345,5195200
172576587,310953160
172576587,394719082
172576587,394721144
1757591,276727921
1282264,5169808
1282264,5169814
993962,5101586
993962,5272468
993962,5361185
993962,5381641
993962,5402385
993962,5402736
993962,5435765
993962,5451519
993962,13002449
993962,34222048
993962,134471240
993962,177580551
993962,204128304
993962,212748935
993962,236307437
993962,242472260
993962,256934375
993962,256947973
993962,263086359
39338512,35840016
35531970,53490361
1795221,265596016
195146826,195146839
195146826,320311956
195146826,327245046
195146826,400568798
1315374,138846404
282966913,282652900
1344014,5141984
1344014,243094162
1344014,389197348
1073463,5372686
266306225,266680860
266306225,286484960
313971766,383067719
1482117,5193052
393128200,393745715
26376034,26375345
1299767,5381359
1299767,186134852
163608516,316058991
58426427,60925514
1709101,5289608
271829387,280987238
1392548,5217868
1303278,5263583
1303278,5298396
1303278,5376329
1455859,5116748
250253,269145
274005036,274005063
6356,5082170
6356,41571143
1531227,46117703
1059841,5089148
1059841,5089396
1059841,5089410
1059841,5133314
1059841,5221706
1059841,5221718
1059841,5221730
1059841,5221834
1059841,5339695
1059841,5339714
1059841,5397993
1059841,5397999
1059841,5398005
1059841,32581848
1059841,114810730
1059841,230854668
1059841,276834195
1418387,5123426
1793374,5188548
1793374,24165975
1859043,5444379
84969199,84969218
84969199,134573058
84969199,334383116
84969199,399131371
203094383,203094386
1789568,5399773
1387289,5358237
164354030,164334809
221529119,246685049
1079734,5208337
1079734,25269015
50643034,50643043
289659092,354475192
1615409,5360213
1615409,5395685
1419801,5100572
1419801,5300360
1419801,5445546
1419801,73031430
1419801,186273450
1419801,274034390
1419801,383984772
215302258,215302489
1857855,5443916
1857855,260338231
1618686,5201466
260360821,260360637
324081743,389090153
228152823,329314998
1192774,5149266
1192774,5168194
1192774,5189092
1192774,5189116
1192774,5189288
1192774,5196322
1192774,5268694
1192774,5388776
1192774,5406012
1192774,12979377
1645545,5180268
159767661,196777241
159767661,226048836
1714757,5320910
118966757,166654769
1277419,5092880
1277419,5102838
1277419,5274838
1277419,5346278
1277419,5346290
1277419,5346306
1277419,5346310
1277419,5346332
1277419,5382521
1277419,5416947
1277419,5420523
1277419,5420525
1277419,5420527
1277419,5443805
1277419,5444605
1277419,5476059
1277419,5485955
1277419,24633448
1277419,24633527
1277419,24633799
1277419,24634011
1277419,26661621
1277419,138485280
1277419,148093574
1277419,187694438
1277419,197427985
1277419,199828953
1277419,210487142
1277419,210554382
1277419,210564834
1277419,210645093
1277419,210646751
1277419,210648002
1277419,288056003
37333048,37333002
37333048,107191785
37333048,155547020
37333048,374606618
37333048,394554808
197497394,386330389
1428518,112250352
74954173,277559014
56890802,56890806
1679808,5237884
1679808,5238110
1679808,5401342
1679808,41017397
39994098,317958025
228493780,242995601
228493780,281766073
258178496,258457509
1315135,5149432
1315135,5224212
1315135,5311280
1315135,5311538
1315135,5384513
1315135,5423740
1315135,5448482
1315135,5449096
1315135,5468076
1315135,33442413
1315135,47448749
1315135,105533105
1315135,250983620
1315135,284014685
282186999,222172461
282186999,323009320
1788598,5446513
1788598,35922285
1788598,182068111
1788598,195286844
1788598,240639987
1788598,268351664
40506257,40014634
48267870,48267707
48267870,177584880
48267870,313705203
48267870,321046633
1234892,5377006
1234892,257920958
44790465,5441152
1907010,5237928
137809782,194407265
254665528,254665350
31045668,350174934
1304524,248069826
1206514,273331
1010907,273249
1821797,269237
1356451,5110212
1356451,5376188
1356451,5425341
1356451,5453362
1356451,177320235
1356451,190534896
1356451,196624380
228511996,244622883
1389211,5149582
1389211,5149604
1389211,5443163
1389211,5483051
200293796,274367053
100493117,100760332
100493117,233886668
100493117,252337914
100493117,258957826
100493117,285670410
60270438,98854390
60270438,99776945
1670517,5294840
37904728,37904809
37904728,193957772
37904728,207213200
37904728,320333754
180085632,180078922
180085632,372127314
180085632,372789910
